checkpoint_label,sample_label,split,case_id,group_name,n_speakers,overlap_count,overlap_bucket,low_threshold,ref_segments,pred_segments,raw_segments,vbx_segments,der,miss,fa,conf,ov_precision,ov_recall,ov_f1,skipped,skip_reason,run_json,stdout_log,stderr_log,hyp_rttm,raw_rttm
best_model,vivo_ov0,test_data,data2,vivo,2,0.0,ov0,0.05,257,360,360,360,16.392995598728817,3.608359236063382,1.2326457227265792,11.551990639938857,0.03061224489795918,0.03846153846153846,0.03409090909090908,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data2\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data2\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data2\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data2\forensics_best_model__thr005__test_data__data2\hyp_low005.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data2\forensics_best_model__thr005__test_data__data2\raw_low005.rttm
best_model,vivo_ov0,test_data,data2,vivo,2,0.0,ov0,0.15,257,360,360,360,16.392995598728817,3.608359236063382,1.2326457227265792,11.551990639938857,0.03061224489795918,0.03846153846153846,0.03409090909090908,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data2\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data2\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data2\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data2\forensics_best_model__thr015__test_data__data2\hyp_low015.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data2\forensics_best_model__thr015__test_data__data2\raw_low015.rttm
best_model,vivo_ov0,test_data,data2,vivo,2,0.0,ov0,0.25,257,360,360,360,16.392995598728817,3.608359236063382,1.2326457227265792,11.551990639938857,0.03061224489795918,0.03846153846153846,0.03409090909090908,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data2\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data2\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data2\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data2\forensics_best_model__thr025__test_data__data2\hyp_low025.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data2\forensics_best_model__thr025__test_data__data2\raw_low025.rttm
best_model,vivo_ov0,test_data,data2,vivo,2,0.0,ov0,0.35,257,360,360,360,16.392995598728817,3.608359236063382,1.2326457227265792,11.551990639938857,0.03061224489795918,0.03846153846153846,0.03409090909090908,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data2\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data2\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data2\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data2\forensics_best_model__thr035__test_data__data2\hyp_low035.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data2\forensics_best_model__thr035__test_data__data2\raw_low035.rttm
best_model,vivo_ov0,test_data,data2,vivo,2,0.0,ov0,0.45,257,360,360,360,16.392995598728817,3.608359236063382,1.2326457227265792,11.551990639938857,0.03061224489795918,0.03846153846153846,0.03409090909090908,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data2\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data2\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data2\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data2\forensics_best_model__thr045__test_data__data2\hyp_low045.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data2\forensics_best_model__thr045__test_data__data2\raw_low045.rttm
best_model,vivo_ov10,test_data,data11,vivo,2,10.0,ov10,0.05,285,403,403,403,3.56046554445468,1.7184247746299903,1.575413035288254,0.26662773453643496,0.979132182549066,0.9043407043407042,0.9402514830688881,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data11\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data11\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data11\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data11\forensics_best_model__thr005__test_data__data11\hyp_low005.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data11\forensics_best_model__thr005__test_data__data11\raw_low005.rttm
best_model,vivo_ov10,test_data,data11,vivo,2,10.0,ov10,0.15,285,403,403,403,3.56046554445468,1.7184247746299903,1.575413035288254,0.26662773453643496,0.979132182549066,0.9043407043407042,0.9402514830688881,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data11\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data11\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data11\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data11\forensics_best_model__thr015__test_data__data11\hyp_low015.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data11\forensics_best_model__thr015__test_data__data11\raw_low015.rttm
best_model,vivo_ov10,test_data,data11,vivo,2,10.0,ov10,0.25,285,403,403,403,3.56046554445468,1.7184247746299903,1.575413035288254,0.26662773453643496,0.979132182549066,0.9043407043407042,0.9402514830688881,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data11\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data11\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data11\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data11\forensics_best_model__thr025__test_data__data11\hyp_low025.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data11\forensics_best_model__thr025__test_data__data11\raw_low025.rttm
best_model,vivo_ov10,test_data,data11,vivo,2,10.0,ov10,0.35,285,403,403,403,3.56046554445468,1.7184247746299903,1.575413035288254,0.26662773453643496,0.979132182549066,0.9043407043407042,0.9402514830688881,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data11\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data11\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data11\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data11\forensics_best_model__thr035__test_data__data11\hyp_low035.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data11\forensics_best_model__thr035__test_data__data11\raw_low035.rttm
best_model,vivo_ov10,test_data,data11,vivo,2,10.0,ov10,0.45,285,403,403,403,3.56046554445468,1.7184247746299903,1.575413035288254,0.26662773453643496,0.979132182549066,0.9043407043407042,0.9402514830688881,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data11\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data11\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data11\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data11\forensics_best_model__thr045__test_data__data11\hyp_low045.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data11\forensics_best_model__thr045__test_data__data11\raw_low045.rttm
best_model,vivo_ov5,test_data,data56,vivo,2,5.0,ov5,0.05,257,345,345,345,20.756489084968177,2.7035008291335263,1.3349414724974185,16.718046783337233,0.9720826353992184,0.8264894374554949,0.8933932007697242,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data56\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data56\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data56\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data56\forensics_best_model__thr005__test_data__data56\hyp_low005.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_005\test_data\data56\forensics_best_model__thr005__test_data__data56\raw_low005.rttm
best_model,vivo_ov5,test_data,data56,vivo,2,5.0,ov5,0.15,257,345,345,345,20.756489084968177,2.7035008291335263,1.3349414724974185,16.718046783337233,0.9720826353992184,0.8264894374554949,0.8933932007697242,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data56\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data56\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data56\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data56\forensics_best_model__thr015__test_data__data56\hyp_low015.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_015\test_data\data56\forensics_best_model__thr015__test_data__data56\raw_low015.rttm
best_model,vivo_ov5,test_data,data56,vivo,2,5.0,ov5,0.25,257,345,345,345,20.756489084968177,2.7035008291335263,1.3349414724974185,16.718046783337233,0.9720826353992184,0.8264894374554949,0.8933932007697242,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data56\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data56\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data56\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data56\forensics_best_model__thr025__test_data__data56\hyp_low025.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_025\test_data\data56\forensics_best_model__thr025__test_data__data56\raw_low025.rttm
best_model,vivo_ov5,test_data,data56,vivo,2,5.0,ov5,0.35,257,345,345,345,20.756489084968177,2.7035008291335263,1.3349414724974185,16.718046783337233,0.9720826353992184,0.8264894374554949,0.8933932007697242,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data56\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data56\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data56\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data56\forensics_best_model__thr035__test_data__data56\hyp_low035.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_035\test_data\data56\forensics_best_model__thr035__test_data__data56\raw_low035.rttm
best_model,vivo_ov5,test_data,data56,vivo,2,5.0,ov5,0.45,257,345,345,345,20.756489084968177,2.7035008291335263,1.3349414724974185,16.718046783337233,0.9720826353992184,0.8264894374554949,0.8933932007697242,False,,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data56\result.json,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data56\stdout.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data56\stderr.log,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data56\forensics_best_model__thr045__test_data__data56\hyp_low045.rttm,C:\ai_diarizen5090\code_val_pyantoe\eval_pyannote\threshold_sweep_report_pyannote\runs\thr_045\test_data\data56\forensics_best_model__thr045__test_data__data56\raw_low045.rttm
